user_id,name,email,signup_date,country,plan_at_signup,sessions_30d,avg_session_min,feature_A_usage,feature_B_usage,emails_opened_30d,last_active_days_ago,lifetime_days,converted_to_paid,churned,mrr,churned_recently
user_03848,Mary Montgomery,gchristian@hotmail.com,2023-05-26,CA,free,1,12.3,7.49,3.0,1,25,882,0,0,0.0,0
user_03849,Brenda Hamilton,nunezpatricia@gmail.com,2025-07-15,IN,starter,6,2.0,0.69,2.0,2,9,101,0,0,0.0,0
user_03850,Michael Turner,william64@yahoo.com,2025-01-18,US,free,2,11.5,0.76,1.0,0,9,279,1,0,0.0,0
user_03851,Alexis Johnson,suttonashley@gmail.com,2022-02-09,AU,free,1,8.8,4.86,4.0,1,13,1353,1,0,0.0,0
user_03852,Mrs. Tanya Lee,brian39@yahoo.com,2024-02-23,IN,free,6,12.9,1.74,0.0,3,9,609,0,0,0.0,0
user_03853,Rachel West,maysmeghan@gmail.com,2024-01-06,US,starter,3,9.3,5.37,3.0,3,58,657,0,0,0.0,0
user_03854,Brian Nicholson,vfisher@yahoo.com,2024-09-09,CA,pro,4,10.0,6.63,2.6,2,30,410,1,0,97.42,0
user_03855,Andrew Johnson,huynhryan@yahoo.com,2025-01-20,IN,starter,2,8.9,2.24,2.0,3,52,277,0,0,0.0,0
user_03856,Michael Garrett,anne83@yahoo.com,2024-09-19,US,free,2,1.0,1.02,1.0,0,59,400,1,0,0.0,0
user_03857,Kevin Powell,stevenhenry@hotmail.com,2023-12-06,US,free,4,4.9,1.09,0.0,2,17,688,1,0,0.0,0
user_03858,Luis Sexton,meganbell@gmail.com,2025-03-04,US,free,3,9.5,1.41,2.0,1,19,234,1,0,0.0,0
user_03859,Sally Odonnell,greenann@gmail.com,2024-10-25,GB,free,3,12.6,2.53,5.0,2,114,364,0,1,0.0,1
user_03860,Ronald Montes,fisherchristopher@hotmail.com,2023-10-21,GB,starter,5,5.8,3.7,3.0,2,50,734,0,0,0.0,0
user_03861,Jenny Wilson,catherine46@gmail.com,2024-03-06,IN,starter,1,7.8,1.05,1.0,1,47,597,1,0,20.0,0
user_03862,Erik Murphy,ryanburgess@gmail.com,2023-07-08,DE,starter,3,1.6,1.19,2.0,3,26,839,0,0,0.0,0
user_03863,Gabrielle Sexton,clopez@yahoo.com,2023-01-04,FR,free,5,13.8,1.11,2.0,2,18,1024,0,0,0.0,0
user_03864,Gina Harper,michael71@yahoo.com,2022-02-23,GB,free,3,12.5,10.31,1.0,2,67,1339,1,0,0.0,0
user_03865,Anthony Lane,dawnbryant@yahoo.com,2023-10-16,US,free,3,10.6,1.61,4.0,0,48,739,0,0,0.0,0
user_03866,Courtney Ramos MD,toddkelley@yahoo.com,2025-05-07,CA,free,2,9.6,3.15,1.0,2,21,170,1,0,0.0,0
user_03867,James Barron,nwilliamson@gmail.com,2023-03-25,IN,free,4,14.2,4.62,2.0,1,9,944,1,0,0.0,0
user_03868,Rachel Briggs,lyonssheila@yahoo.com,2022-03-02,GB,starter,4,4.8,1.21,1.0,3,4,1332,0,0,0.0,0
user_03869,Courtney White,ericvance@hotmail.com,2023-07-30,GB,starter,4,4.3,3.51,1.0,4,24,817,0,0,0.0,0
user_03870,Gina Warner,sfisher@hotmail.com,2022-04-30,US,free,0,12.2,3.48,2.0,0,10,1273,0,0,0.0,0
user_03871,Melissa Medina,robert89@hotmail.com,2024-08-24,AU,free,4,12.0,1.05,3.0,2,9,426,0,0,0.0,0
user_03872,Stephanie Delgado,jcisneros@yahoo.com,2024-12-20,US,free,2,3.2,1.61,1.0,0,3,308,0,0,0.0,0
user_03873,Diane James,tammyavila@gmail.com,2024-01-03,CA,free,2,5.9,3.51,3.0,3,1,660,0,0,0.0,0
user_03874,Melissa Gonzalez,ponceelizabeth@hotmail.com,2025-04-11,US,starter,5,14.8,2.09,1.0,1,45,196,0,0,0.0,0
user_03875,Thomas Roman,allisonmichael@hotmail.com,2023-04-22,AU,free,3,9.6,5.01,4.0,0,3,916,0,0,0.0,0
user_03876,Penny Russell,longdennis@gmail.com,2022-11-23,US,free,2,11.1,0.74,1.0,1,65,1066,0,0,0.0,0
user_03877,Benjamin Bass,morenobrenda@yahoo.com,2022-07-25,US,free,5,3.4,5.36,1.0,2,7,1187,1,0,0.0,0
user_03878,Cathy Thomas,ann67@hotmail.com,2023-05-23,US,pro,5,12.6,3.33,5.2,1,42,885,0,1,0.0,1
user_03879,Karen Moore,acampbell@yahoo.com,2025-09-07,US,free,1,2.3,1.9,1.0,2,51,47,0,0,0.0,0
user_03880,Ruben Moore,stewarttiffany@yahoo.com,2023-05-09,US,free,3,1.0,3.77,0.0,2,47,899,0,0,0.0,0
user_03881,Phillip Jones,juarezraymond@yahoo.com,2023-06-30,GB,free,3,10.9,1.99,0.0,1,61,847,0,0,0.0,0
user_03882,Bryan Miller,buckamber@hotmail.com,2024-12-28,IN,starter,1,13.7,2.67,1.0,2,12,300,0,0,0.0,0
user_03883,Elizabeth Sanders,jacobthomas@gmail.com,2022-04-25,US,pro,6,9.0,6.51,0.0,1,127,1278,0,0,0.0,0
user_03884,Elizabeth Arnold,fatkinson@hotmail.com,2023-03-26,US,free,1,5.8,3.09,4.0,3,9,943,0,0,0.0,0
user_03885,Michael Hunter,pagejose@gmail.com,2025-03-25,DE,pro,7,16.8,7.1,0.0,1,81,213,0,0,0.0,0
user_03886,Kathleen Doyle DVM,christopher92@gmail.com,2024-03-06,CA,pro,6,9.2,2.74,1.3,4,17,597,0,0,0.0,0
user_03887,Brandi Key,heathermercer@gmail.com,2023-12-28,CA,pro,7,9.7,4.69,2.6,2,1,666,0,1,0.0,0
user_03888,Mark Meyer,john94@hotmail.com,2022-12-22,CA,starter,3,14.8,6.67,5.0,2,46,1037,0,0,0.0,0
user_03889,Kelly Harding,katherine47@yahoo.com,2022-12-27,US,starter,6,6.6,0.56,1.0,1,46,1032,0,0,0.0,0
user_03890,Kristin Hughes,patrickhendrix@hotmail.com,2023-04-30,US,free,1,5.4,3.26,1.0,1,6,908,0,0,0.0,0
user_03891,Carol Harrison,joeedwards@gmail.com,2025-04-28,US,starter,3,11.3,4.14,2.0,2,52,179,0,0,0.0,0
user_03892,Jane Baker,nsanford@yahoo.com,2023-10-14,FR,free,5,5.2,6.23,3.0,1,5,741,0,0,0.0,0
user_03893,Theresa Wiggins,margaret53@gmail.com,2024-01-05,AU,starter,2,7.4,3.2,4.0,2,4,658,0,0,0.0,0
user_03894,Lisa Charles,brewerwilliam@gmail.com,2025-04-26,IN,free,3,2.7,3.52,0.0,1,49,181,0,0,0.0,0
user_03895,Elizabeth Rios,gregory99@yahoo.com,2022-02-27,US,starter,2,8.7,1.45,0.0,1,10,1335,1,0,20.0,0
user_03896,Charles Morris,lcastillo@yahoo.com,2023-12-22,US,starter,5,8.3,5.56,2.0,1,2,672,0,0,0.0,0
user_03897,Bobby Lynch,patriciamorales@hotmail.com,2025-03-08,US,free,0,11.9,3.82,3.0,4,93,230,0,0,0.0,0
user_03898,Sarah Griffith DDS,mmartinez@yahoo.com,2025-02-28,GB,starter,1,11.4,1.4,0.0,2,24,238,0,0,0.0,0
user_03899,Kathleen Miller,dylansmith@hotmail.com,2022-10-19,US,free,3,10.2,1.26,1.0,3,17,1101,0,0,0.0,0
user_03900,Amy Santiago,alexanderwerner@yahoo.com,2025-02-27,AU,starter,3,9.6,2.02,5.0,0,21,239,0,0,0.0,0
user_03901,Patricia Rodriguez,davidnelson@gmail.com,2023-01-21,US,free,4,7.7,2.54,3.0,0,33,1007,1,0,0.0,0
user_03902,Rachael Robbins,kelly63@gmail.com,2024-10-05,AU,free,4,10.4,2.33,0.0,1,59,384,0,0,0.0,0
user_03903,Lori Sosa,jlee@hotmail.com,2025-01-15,DE,pro,7,5.6,3.62,3.9000000000000004,3,33,282,0,0,0.0,0
user_03904,Christina Hawkins,danielspencer@hotmail.com,2023-09-25,DE,free,5,1.0,1.98,1.0,2,40,760,1,0,0.0,0
user_03905,Michael Kramer,xrichardson@gmail.com,2022-12-26,GB,starter,3,12.6,2.4,5.0,2,5,1033,1,0,20.0,0
user_03906,Emily Crawford,wilsonerin@hotmail.com,2024-10-01,GB,free,4,10.7,4.84,3.0,0,14,388,0,0,0.0,0
user_03907,Tiffany Hicks,davidarnold@gmail.com,2022-03-19,GB,free,0,7.5,3.78,1.0,4,26,1315,1,1,0.0,0
user_03908,Beth Durham,coopersamantha@yahoo.com,2022-07-04,GB,free,4,12.3,0.66,1.0,1,28,1208,0,0,0.0,0
user_03909,Pamela Rich,ncrosby@hotmail.com,2022-04-26,GB,free,4,5.1,5.18,2.0,0,9,1277,0,0,0.0,0
user_03910,Michael Brown,christopheraguilar@gmail.com,2023-04-22,AU,free,1,5.2,3.19,1.0,1,110,916,0,0,0.0,0
user_03911,Jennifer Lucas DDS,eblackwell@gmail.com,2025-05-17,CA,free,5,4.6,1.03,0.0,0,3,160,0,0,0.0,0
user_03912,Heidi Hicks,lorigray@gmail.com,2023-03-25,DE,free,2,10.3,2.67,1.0,1,3,944,0,0,0.0,0
user_03913,John Williams,bguerrero@hotmail.com,2022-02-10,FR,free,2,1.7,1.39,2.0,2,7,1352,0,0,0.0,0
user_03914,William Woods,blake50@gmail.com,2024-12-14,US,pro,6,6.9,2.09,1.3,1,42,314,0,0,0.0,0
user_03915,Billy Morton,piercedeborah@gmail.com,2024-09-05,US,pro,7,11.2,2.97,0.0,1,1,414,0,0,0.0,0
user_03916,Vincent Austin,johnnykramer@gmail.com,2022-01-02,IN,free,4,3.2,5.16,2.0,1,132,1391,1,0,0.0,0
user_03917,Diane White,brownlisa@gmail.com,2023-11-11,IN,starter,2,5.4,1.6,1.0,2,132,713,0,0,0.0,0
user_03918,Cynthia Knox,fernandohunter@yahoo.com,2025-06-11,DE,free,1,1.0,3.93,1.0,1,5,135,0,0,0.0,0
user_03919,Maria Barnes,william61@gmail.com,2023-02-17,IN,starter,5,10.4,9.19,3.0,2,15,980,1,0,20.0,0
user_03920,Kevin Davis,johnstonwilliam@hotmail.com,2022-09-25,GB,starter,4,5.2,12.2,1.0,0,6,1125,1,0,20.0,0
user_03921,Carol Barrett,wmiranda@yahoo.com,2023-11-29,IN,pro,8,5.6,3.07,2.6,2,15,695,0,0,0.0,0
user_03922,William Jensen,vrobinson@gmail.com,2022-12-30,US,free,3,2.8,0.89,1.0,5,22,1029,0,0,0.0,0
user_03923,Dennis Salazar,sharon88@gmail.com,2023-10-25,GB,starter,3,6.3,3.36,1.0,3,51,730,0,0,0.0,0
user_03924,Nancy Vasquez,flynndennis@gmail.com,2022-05-02,DE,free,2,1.7,3.79,4.0,1,1,1271,0,0,0.0,0
user_03925,Joseph Dunn,gilmoredaniel@gmail.com,2022-02-14,US,pro,6,17.8,7.4,1.3,2,130,1348,0,0,0.0,0
user_03926,Heidi Johnson,emcdonald@gmail.com,2022-10-30,GB,free,1,1.0,3.36,0.0,1,84,1090,0,1,0.0,1
user_03927,Joanna Benitez,watkinsmichelle@yahoo.com,2025-04-16,GB,starter,2,6.2,0.8,3.0,1,25,191,0,0,0.0,0
user_03928,Natalie Stewart,wkane@hotmail.com,2022-10-18,US,starter,4,8.4,0.27,2.0,3,19,1102,0,0,0.0,0
user_03929,Tracey Hunter,tmoore@yahoo.com,2022-08-16,US,starter,2,4.9,5.46,1.0,1,23,1165,1,0,20.0,0
user_03930,Isaac Camacho,melissa17@yahoo.com,2024-12-13,AU,free,5,8.8,4.5,3.0,3,0,315,0,0,0.0,0
user_03931,Keith Norris,kimberly24@yahoo.com,2024-01-18,US,pro,7,6.8,1.61,1.3,2,40,645,0,0,0.0,0
user_03932,Kristina Murray,robert46@hotmail.com,2022-05-29,US,free,2,14.1,1.03,1.0,2,20,1244,1,0,0.0,0
user_03933,Kathryn Rodriguez,leslie40@hotmail.com,2024-02-05,US,starter,4,3.5,7.83,0.0,1,10,627,0,0,0.0,0
user_03934,Sean Mullen,tamaradavis@yahoo.com,2025-09-18,CA,free,1,1.0,4.97,3.0,2,18,36,0,0,0.0,0
user_03935,Matthew Fowler,singletonandrew@gmail.com,2024-03-21,GB,free,4,2.8,2.0,2.0,1,10,582,0,0,0.0,0
user_03936,Kenneth Gonzalez,marcus32@yahoo.com,2025-04-15,GB,free,2,9.5,1.25,3.0,0,36,192,0,0,0.0,0
user_03937,Kaitlin Cannon,petersenmichael@yahoo.com,2022-07-26,US,free,7,7.5,1.95,1.0,2,28,1186,0,0,0.0,0
user_03938,Pamela Nguyen,nicolemcintyre@yahoo.com,2023-11-21,FR,free,3,11.0,1.61,3.0,3,14,703,0,0,0.0,0
user_03939,Arthur Watson,tinahowell@hotmail.com,2023-09-11,US,free,2,10.0,3.81,1.0,3,11,774,0,0,0.0,0
user_03940,Ralph Miranda,nicholas27@yahoo.com,2023-10-23,US,free,6,5.5,2.95,2.0,0,63,732,1,0,0.0,0
user_03941,Mark Short,blakejones@yahoo.com,2022-10-07,IN,starter,1,6.0,1.46,4.0,3,34,1113,0,0,0.0,0
user_03942,Spencer Thompson,vegakimberly@gmail.com,2022-11-19,US,pro,5,8.5,6.06,0.0,3,37,1070,0,0,0.0,0
user_03943,Melissa Foster,parkerkim@gmail.com,2024-06-13,FR,free,4,15.5,1.32,2.0,1,28,498,0,0,0.0,0
user_03944,Yolanda James,harrismichael@yahoo.com,2025-08-02,AU,free,7,10.8,1.5,4.0,1,2,83,0,0,0.0,0
user_03945,John Maynard,garciamatthew@yahoo.com,2024-09-24,US,free,5,15.6,2.14,2.0,1,1,395,0,0,0.0,0
user_03946,Eric Mccoy,fweiss@hotmail.com,2025-08-22,FR,free,2,11.4,5.03,3.0,1,16,63,1,0,0.0,0
user_03947,Cassandra Mills,eric06@yahoo.com,2023-10-12,DE,starter,4,7.7,1.36,1.0,3,79,743,0,0,0.0,0
user_03948,Angela Daugherty,graynichole@yahoo.com,2022-12-23,AU,starter,5,3.9,4.42,3.0,2,22,1036,0,0,0.0,0
user_03949,Derrick Robinson,dperez@yahoo.com,2025-02-24,US,free,2,8.8,7.78,2.0,1,62,242,1,0,0.0,0
user_03950,Alejandro Strickland,sbush@hotmail.com,2025-06-10,GB,free,2,7.8,1.68,2.0,0,3,136,0,1,0.0,0
user_03951,Allison White,thomasaaron@hotmail.com,2024-01-01,US,free,1,7.6,4.69,2.0,2,38,662,0,0,0.0,0
user_03952,Caitlin Mitchell,thomasdavid@hotmail.com,2023-04-03,DE,starter,1,7.2,5.4,2.0,0,8,935,1,0,20.0,0
user_03953,Joel Howard,derek08@hotmail.com,2025-09-25,US,pro,6,1.8,19.38,3.9000000000000004,0,22,29,1,0,84.53,0
user_03954,Lisa Trujillo,perezkara@hotmail.com,2025-04-21,GB,free,4,13.0,3.47,3.0,2,10,186,0,0,0.0,0
user_03955,Crystal Reilly,coffeycharles@gmail.com,2022-12-26,US,free,2,7.8,2.22,1.0,2,37,1033,1,0,0.0,0
user_03956,Joshua Armstrong,xwatkins@gmail.com,2024-02-14,US,pro,4,4.3,9.99,1.3,1,15,618,0,0,0.0,0
user_03957,Blake Gutierrez,williamsclaire@yahoo.com,2023-09-21,GB,pro,4,11.9,6.15,1.3,4,18,764,0,0,0.0,0
user_03958,Steve Cox,sarahhernandez@gmail.com,2023-08-27,FR,free,5,4.6,3.87,1.0,2,8,789,0,0,0.0,0
user_03959,Nicholas Hodges,fostertammy@hotmail.com,2022-09-18,GB,free,1,10.2,3.54,2.0,2,9,1132,0,0,0.0,0
user_03960,Brian Barnes,williamwilliams@yahoo.com,2022-12-30,FR,free,2,11.5,8.04,1.0,2,5,1029,1,0,0.0,0
user_03961,Christine Stark,ginasmith@yahoo.com,2022-01-04,US,free,2,12.1,1.61,2.0,1,24,1389,1,0,0.0,0
user_03962,Elizabeth Roberts,cobbkyle@hotmail.com,2025-03-19,IN,free,1,7.4,4.74,1.0,1,4,219,0,0,0.0,0
user_03963,Steven Lewis,markmccormick@hotmail.com,2024-03-12,IN,free,4,6.3,3.56,3.0,3,9,591,0,0,0.0,0
user_03964,Matthew Jones,mirandatravis@gmail.com,2025-03-08,US,free,2,5.5,5.69,3.0,0,22,230,0,0,0.0,0
user_03965,Olivia Morrison,sethjones@yahoo.com,2022-03-08,GB,free,2,5.1,1.53,1.0,2,9,1326,0,0,0.0,0
user_03966,Christy Brown,dnichols@yahoo.com,2023-01-08,CA,starter,2,7.9,0.88,3.0,2,26,1020,0,0,0.0,0
user_03967,Keith Romero,ashley77@gmail.com,2025-05-18,GB,free,4,7.2,8.03,2.0,1,0,159,0,0,0.0,0
user_03968,Anna Chen,webbgary@gmail.com,2023-10-14,CA,free,8,4.7,0.51,3.0,1,108,741,0,0,0.0,0
user_03969,Miss Kathryn Douglas,xwilcox@yahoo.com,2025-06-06,GB,free,2,3.4,1.42,1.0,2,39,140,0,0,0.0,0
user_03970,Nicole Baker,ghull@yahoo.com,2023-03-29,US,free,3,7.6,0.66,2.0,2,21,940,0,0,0.0,0
user_03971,Emma Ayers,vickiecarroll@hotmail.com,2025-08-02,US,pro,6,8.3,7.67,3.9000000000000004,1,76,83,1,0,87.91,0
user_03972,Jerry Deleon,kurttorres@gmail.com,2025-03-04,GB,free,0,3.4,1.1,1.0,2,61,234,0,0,0.0,0
user_03973,Joshua Nichols,boltonwilliam@yahoo.com,2022-08-02,US,free,3,11.3,3.25,4.0,1,13,1179,0,0,0.0,0
user_03974,Samantha Martin,denisehunter@hotmail.com,2024-10-13,US,starter,3,15.1,1.1,0.0,3,3,376,0,0,0.0,0
user_03975,Brett Lawson,amber11@gmail.com,2022-10-16,IN,free,7,11.9,0.82,2.0,2,8,1104,1,0,0.0,0
user_03976,David Wilkins,michellegarcia@gmail.com,2023-11-10,GB,pro,6,7.1,11.45,5.2,2,7,714,0,0,0.0,0
user_03977,Kendra Barnes,aadams@hotmail.com,2022-06-09,US,free,2,7.8,4.09,4.0,1,41,1233,1,0,0.0,0
user_03978,Michelle Abbott,normanalicia@hotmail.com,2023-05-03,CA,free,0,14.2,1.89,1.0,1,23,905,1,0,0.0,0
user_03979,Ricardo Strong,josephwalker@yahoo.com,2023-12-12,GB,free,5,3.3,2.73,3.0,3,56,682,0,0,0.0,0
user_03980,Cheryl Anderson,ronnierogers@hotmail.com,2023-10-17,US,free,2,11.1,0.85,2.0,1,20,738,0,0,0.0,0
user_03981,Christopher Williams,ksnyder@yahoo.com,2022-12-10,DE,starter,2,2.2,9.13,2.0,0,44,1049,0,0,0.0,0
user_03982,Scott Campbell,hilleric@hotmail.com,2025-07-26,GB,starter,3,14.7,1.37,2.0,2,11,90,0,0,0.0,0
user_03983,Brett Bradley,amber39@gmail.com,2022-07-01,GB,free,2,6.3,4.43,1.0,2,27,1211,0,0,0.0,0
user_03984,Robert Jones,stevenskyle@yahoo.com,2025-08-01,GB,free,1,16.9,0.69,0.0,3,30,84,0,1,0.0,0
user_03985,Richard Martinez,lchang@hotmail.com,2023-11-19,US,starter,5,14.9,2.98,1.0,1,42,705,1,0,20.0,0
user_03986,Matthew Jefferson,brian32@hotmail.com,2024-07-03,CA,pro,5,9.6,5.38,1.3,2,48,478,0,0,0.0,0
user_03987,Erin Miller,adamskari@hotmail.com,2022-01-24,US,free,2,5.1,2.46,3.0,0,9,1369,0,0,0.0,0
user_03988,Joseph Harvey,tina72@yahoo.com,2023-06-28,AU,free,4,8.8,4.33,1.0,1,14,849,0,0,0.0,0
user_03989,Jacob Jordan,browningjames@hotmail.com,2023-03-06,DE,free,1,7.3,1.93,1.0,2,6,963,0,0,0.0,0
user_03990,Andrew Byrd,nwalker@hotmail.com,2023-05-27,GB,pro,4,8.4,2.14,5.2,3,41,881,0,0,0.0,0
user_03991,Tammy Lawson,crystalroberts@hotmail.com,2022-05-19,US,free,3,1.4,2.56,2.0,3,9,1254,0,0,0.0,0
user_03992,Brian Blackburn,dmarshall@yahoo.com,2023-12-19,US,free,1,5.9,0.9,3.0,2,14,675,0,0,0.0,0
user_03993,Melissa Webb,riverabrad@hotmail.com,2023-06-10,US,starter,2,3.6,0.93,2.0,2,48,867,0,0,0.0,0
user_03994,Joel Miranda,lauralawrence@yahoo.com,2022-08-10,IN,free,5,10.2,1.38,2.0,2,12,1171,0,0,0.0,0
user_03995,Tina Gilbert,bonnierivas@yahoo.com,2022-01-03,US,free,3,12.0,6.85,1.0,2,10,1390,0,0,0.0,0
user_03996,Tara Frye,obenson@hotmail.com,2022-04-09,IN,free,2,11.0,2.3,2.0,3,31,1294,0,0,0.0,0
user_03997,Emily Macias,dgill@yahoo.com,2024-03-01,US,free,1,9.4,9.8,4.0,1,111,602,0,0,0.0,0
user_03998,Sara Olson,bbates@hotmail.com,2024-06-16,AU,free,4,4.6,2.16,2.0,1,1,495,0,1,0.0,0
user_03999,Todd Tate,ccunningham@yahoo.com,2024-05-09,US,free,5,8.8,1.44,2.0,2,54,533,0,0,0.0,0
user_04000,Brian Curtis,daltonwilliam@gmail.com,2022-12-07,AU,free,3,11.2,7.42,1.0,2,3,1052,0,0,0.0,0
user_04001,Jessica Martinez,vernonjohnson@yahoo.com,2024-04-27,AU,free,6,5.7,1.38,0.0,2,12,545,0,0,0.0,0
user_04002,Ronald Ballard,jrichards@gmail.com,2024-10-06,IN,starter,5,8.5,2.1,1.0,1,16,383,0,0,0.0,0
user_04003,Shannon Morales,taylor35@hotmail.com,2024-02-15,CA,starter,4,7.4,0.81,1.0,1,38,617,0,0,0.0,0
user_04004,Dennis Martinez,smithemma@gmail.com,2023-12-21,IN,free,4,14.6,5.98,3.0,3,78,673,0,0,0.0,0
user_04005,Stephanie Nichols,steve97@yahoo.com,2025-01-23,GB,free,2,11.4,2.39,2.0,1,3,274,1,0,0.0,0
user_04006,Maria Alexander,coxtroy@yahoo.com,2024-02-08,US,free,3,10.4,5.79,0.0,0,40,624,0,1,0.0,1
user_04007,Scott Roth,jacobrose@hotmail.com,2022-07-27,US,free,6,1.1,3.65,1.0,1,11,1185,0,0,0.0,0
user_04008,Richard Skinner,vargasjason@hotmail.com,2024-09-08,GB,free,3,8.7,2.34,0.0,4,69,411,1,1,0.0,1
user_04009,Robert Smith,salaskimberly@hotmail.com,2025-03-29,IN,starter,1,7.4,3.23,1.0,1,9,209,0,1,0.0,0
user_04010,Daniel Boyle,qhall@gmail.com,2025-08-26,GB,free,5,7.3,6.43,3.0,2,35,59,0,0,0.0,0
user_04011,Amanda Turner,ianreed@hotmail.com,2023-04-07,US,free,3,1.7,2.7,2.0,2,5,931,0,0,0.0,0
user_04012,Amber Garcia,iblack@yahoo.com,2022-11-30,US,free,1,3.6,2.13,0.0,2,95,1059,0,0,0.0,0
user_04013,Ronald Daniels,paul31@hotmail.com,2024-07-13,US,starter,2,7.7,0.35,3.0,2,0,468,0,0,0.0,0
user_04014,Jeffrey Carlson,ppham@hotmail.com,2022-05-31,US,free,2,12.5,3.53,0.0,1,7,1242,0,0,0.0,0
user_04015,John Lopez,jeffreythompson@yahoo.com,2022-03-10,US,starter,1,5.6,2.4,3.0,3,33,1324,1,0,20.0,0
user_04016,Raymond Martin,austin39@hotmail.com,2023-08-27,US,free,4,6.4,7.12,1.0,2,57,789,0,0,0.0,0
user_04017,Hunter Wilson,franciscopatton@gmail.com,2022-02-11,US,pro,6,17.1,1.19,5.2,0,151,1351,1,0,100.32,0
user_04018,James Brown,benjaminterry@gmail.com,2023-10-15,DE,pro,8,8.8,5.42,3.9000000000000004,1,5,740,1,0,92.43,0
user_04019,Mary Young,jwebb@gmail.com,2023-06-19,US,free,2,7.5,0.57,1.0,1,11,858,0,0,0.0,0
user_04020,John Ferguson,smithcharles@hotmail.com,2022-08-03,CA,free,2,7.5,1.99,2.0,1,66,1178,1,0,0.0,0
user_04021,Scott Fernandez,deborah25@yahoo.com,2022-06-01,US,free,1,2.6,6.76,2.0,2,0,1241,0,0,0.0,0
user_04022,Holly Grimes,amysanchez@yahoo.com,2023-12-02,FR,free,5,10.3,6.67,1.0,1,39,692,0,0,0.0,0
user_04023,Marie Dunn,ikramer@yahoo.com,2022-12-15,IN,starter,4,5.4,3.49,1.0,3,16,1044,0,0,0.0,0
user_04024,Matthew Barry,brandon48@gmail.com,2024-02-08,US,starter,3,7.9,3.52,0.0,2,35,624,1,0,20.0,0
user_04025,Brianna Johnson,mariadalton@yahoo.com,2022-11-26,IN,starter,5,9.8,4.8,3.0,2,22,1063,0,0,0.0,0
user_04026,Mario Hall,lawsonjustin@gmail.com,2022-06-03,US,starter,2,15.8,2.41,1.0,2,29,1239,1,0,20.0,0
user_04027,Erica Kaufman,franciscolutz@yahoo.com,2025-01-25,GB,free,4,2.7,2.2,2.0,1,32,272,0,0,0.0,0
user_04028,Michelle Ramirez,robertgrant@yahoo.com,2022-07-10,US,free,1,11.5,0.82,2.0,2,29,1202,1,0,0.0,0
user_04029,Heather Boyd,david16@gmail.com,2023-11-24,AU,starter,0,11.5,2.74,1.0,1,32,700,0,0,0.0,0
user_04030,Eric Oliver,robinsonjuan@gmail.com,2025-05-01,IN,free,3,5.4,0.9,1.0,2,25,176,0,0,0.0,0
user_04031,Karl Nelson,ngarcia@gmail.com,2025-06-10,US,starter,3,10.4,1.86,0.0,2,37,136,1,0,20.0,0
user_04032,Tamara Gutierrez,tmiller@hotmail.com,2024-09-15,CA,free,6,14.6,5.03,4.0,0,44,404,0,0,0.0,0
user_04033,Brian Ruiz,wbanks@yahoo.com,2022-03-05,US,free,2,4.9,3.32,3.0,0,46,1329,0,0,0.0,0
user_04034,Jasmine Thomas,dfernandez@hotmail.com,2024-06-02,FR,pro,7,11.0,1.96,5.2,1,57,509,1,0,88.58,0
user_04035,Brett Choi,danieljones@hotmail.com,2025-08-31,IN,free,2,9.6,1.78,2.0,2,11,54,1,0,0.0,0
user_04036,Sherri Smith,charleshickman@gmail.com,2022-12-04,CA,pro,4,12.1,4.28,5.2,2,41,1055,0,0,0.0,0
user_04037,Brandon Austin,rgentry@hotmail.com,2025-05-28,US,pro,8,13.1,5.85,0.0,3,87,149,0,1,0.0,1
user_04038,Peter Andrews,jennifer69@gmail.com,2024-06-08,FR,starter,4,8.7,1.17,4.0,2,13,503,0,0,0.0,0
user_04039,Edward Johnson,gsullivan@yahoo.com,2022-11-18,CA,starter,1,10.1,6.12,3.0,0,45,1071,0,0,0.0,0
user_04040,Jeremy Hunt,smithkatie@yahoo.com,2022-04-20,US,free,2,4.4,2.6,5.0,3,10,1283,1,0,0.0,0
user_04041,Brandon Johnson,zacharycummings@gmail.com,2022-07-27,US,pro,8,10.7,1.72,1.3,4,5,1185,0,0,0.0,0
user_04042,Stephanie Ortiz,josephhardy@yahoo.com,2023-11-10,US,free,1,6.1,1.41,2.0,0,17,714,0,0,0.0,0
user_04043,Mike Deleon,diana39@hotmail.com,2023-02-25,AU,free,3,3.1,5.93,2.0,1,49,972,0,0,0.0,0
user_04044,Kayla Weaver,gregorywelch@yahoo.com,2023-01-25,US,starter,5,6.0,3.99,4.0,3,11,1003,0,0,0.0,0
user_04045,Matthew Smith,evelynlopez@yahoo.com,2024-04-18,IN,free,2,9.1,5.17,2.0,5,10,554,0,0,0.0,0
user_04046,Meghan Thomas,paulmarshall@gmail.com,2025-02-08,US,free,2,9.7,3.4,3.0,3,9,258,0,0,0.0,0
user_04047,Shannon Adkins,pwaller@gmail.com,2025-01-11,US,free,3,2.9,1.2,1.0,0,7,286,0,0,0.0,0
user_04048,Kathy Williams,fbond@gmail.com,2023-06-28,GB,free,2,4.2,6.05,2.0,2,28,849,0,0,0.0,0
user_04049,Mark Jackson,mrivera@hotmail.com,2025-09-14,AU,pro,6,12.9,1.59,3.9000000000000004,2,8,40,0,0,0.0,0
user_04050,Timothy Barron,iholt@hotmail.com,2023-07-31,IN,free,2,10.0,2.78,1.0,2,81,816,1,0,0.0,0
